AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,dem_mean,PctCarbKarstH8,PctVolcKarstH8,PctUnconsH8,AquiRichH8,PctMarWetMeaH8,MeanSBDH8_rev,hydroSumW,hydroCompositeStd,PctChange_Bio13_MEAN_H8,PctChange_Bio19_MEAN_H8,MeanJunFloPctCh2040,MeanDifSWEH8,Diff_bio8_rev,Diff_bio9_rev,Diff_bio5_rev,MeanDifPNVH8_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
18541.970000000001164,75.040000000000006,"MX,NM,TX",1.30301E+11,City of Coronado Hills-Rio Grande,1.30401E+11,-1.495280112,-0.433170469,0.654454026,2.025579022561770,0.757506873,-0.860646197,-0.154701285,-0.105217164,0.228881097,-0.373528665,-1.020447097,-1.073652562,0.24418455,-0.499174497,-0.379953389,-1.516725117,-1.832355144,-0.90763976,0.106487354,0.335368451,0.167684225,0.106487354,0.228881097,21488.462112314449769,14631034.867581970989704,3,1
37496.620000000002619,151.740000000000009,NM,1.205E+11,City of Elida-Boone Draw,1.205E+11,-1.189236066,-0.83667115,-0.518183152,3.246733352383590,-1.423259393,-0.883285478,-2.345334811,-0.762670279,0.054128427,-0.841298543,-0.325846256,-0.161965122,0.220837165,-0.39398026,1.578330264085580,-0.205418408,-0.629866221,-0.287729125,0.355805404,0.409933831,0.204966915,0.355805404,0.054128427,53022.755027827566664,151677901.553729534149170,1,2
36666.410000000003492,148.379999999999995,NM,1.205E+11,Town of Kermit-Boone Draw,1.205E+11,-1.217667708,-0.83667115,-0.518183152,3.246733352383590,-1.423259393,-0.883285478,-2.345334811,-0.765125336,0.053475867,-0.841298543,-0.325846256,0.246324615,0.220837165,-0.39398026,1.578330264085580,-0.205418408,-0.629866221,-0.262573627,0.365922539,0.419398406,0.209699203,0.365922539,0.053475867,83939.898393560943077,148319429.115599602460861,1,2
38928.750000000000000,157.539999999999992,NM,1.306E+11,Eightmile Draw-Berrendo Creek,1.306E+11,-1.544401747,3.317033723358260,-0.518183152,-0.814895908,-1.423259393,-0.323706589,1.306596151482900,-0.010239812,0.254126313,-0.662716516,-1.401011697,-0.214143543,0.273396174,1.387971363194480,1.004919830139730,1.167743635218800,-0.192423049,0.222015425,0.560816432,0.814942745,0.407471373,0.560816432,0.254126313,78914.416880759890773,157417836.351655960083008,4,4
28770.090000000000146,116.430000000000007,NM,1.306E+11,North Spring River,1.306E+11,-1.619553983,3.317033723358260,-0.518183152,-0.814895908,-1.423259393,-0.323706589,1.306596151482900,-0.016729167,0.252401426,-0.662716516,-1.401011697,-0.128475553,0.273396174,1.387971363194480,1.004919830139730,1.167743635218800,-0.192423049,0.227293591,0.562939226,0.815340652,0.407670326,0.562939226,0.252401426,53144.662301863623725,116339496.771541327238083,4,4
39799.700000000004366,161.060000000000002,NM,1.306E+11,South Spring River-Rio Hondo,1.306E+11,-1.626048285,3.317033723358260,-0.518183152,-0.814895908,-1.423259393,-0.323706589,1.306596151482900,-0.017289946,0.252252369,-0.662716516,-1.401011697,-0.168804952,0.273396174,1.387971363194480,1.004919830139730,1.167743635218800,-0.192423049,0.224808821,0.561939891,0.814192261,0.40709613,0.561939891,0.252252369,119623.945132181019289,160941865.220230728387833,4,4
22228.729999999999563,89.960000000000008,NM,1.306E+11,Loco Canyon-Rio Felix,1.306E+11,-0.445857495,5.678275345077070,-0.518183152,-0.814895908,-1.423259393,-0.620406016,1.346793733717060,0.264844713,0.327244462,-1.290949812,-1.21135531,-0.076930053,0.25623978,1.642310437782060,-0.228219698,1.092622816590940,-0.644860902,0.03952719,0.487422611,0.814667073,0.407333536,0.487422611,0.327244462,52722.852682712546084,89885237.205790996551514,4,3
21022.430000000000291,85.070000000000007,NM,1.306E+11,Silver Springs Canyon,1.306E+11,1.153168461078300,4.748015562593670,-0.518183152,-0.814895908,-1.423259393,-0.627276309,2.108524673904170,0.371153222,0.355501528,-1.23106711,-1.05369394,-0.232561298,0.556761305,1.282465768279870,-1.311160266,0.362215672,0.846990691,0.063576936,0.49709503,0.852596558,0.426298279,0.49709503,0.355501528,59209.071461138024461,85014456.152408212423325,4,3
29541.150000000001455,119.549999999999997,NM,1.306E+11,Headwaters Elk Canyon,1.306E+11,1.026513514773810,4.748015562593670,-0.518183152,-0.814895908,-1.423259393,-0.627276309,2.108524673904170,0.360216636,0.352594556,-1.23106711,-1.05369394,-0.129304311,0.556761305,1.282465768279870,-1.311160266,0.362215672,0.846990691,0.069938793,0.499653666,0.852248222,0.426124111,0.499653666,0.352594556,54361.620960925654799,119463521.316914498806000,4,3
25104.279999999998836,101.590000000000003,NM,1.306E+11,Outlet Elk Canyon,1.306E+11,0.40976483,4.748015562593670,-0.518183152,-0.814895908,-1.423259393,-0.627276309,2.108524673904170,0.30696072,0.338439001,-1.23106711,-1.05369394,-0.161043255,0.556761305,1.282465768279870,-1.311160266,0.362215672,0.846990691,0.067983297,0.498867197,0.837306199,0.418653099,0.498867197,0.338439001,77513.163237731801928,101517057.811828151345253,4,3
