AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,PctCarbKarstH8,PctVolcKarstH8,AquiRichH8,vrm_mean,MeanSBDH8_rev,hli_mean_rev,hydroSumW,hydroCompositeStd,PctChange_Bio19_MEAN_H8,MeanDifSWEH8,Diff_bio8_rev,Diff_bio9_rev,MeanDifPNVH8_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
29238.100000000002183,118.320000000000007,NM,1.305E+11,Rattlesnake Ridge,1.305E+11,0.63534403,-0.017602819,0.938535482,0.229941709,1.459731121062340,-1.349084126,0.509326928,0.541865608,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.873682204,0.436841102,0.331816596,0.541865608,60327.598096826011897,118283766.552884370088577,5,1
24883.100000000002183,100.700000000000003,NM,1.305E+11,Old Coe Lake,CLOSED BASIN,0.63534403,-0.017602819,0.938535482,-0.175670508,1.459731121062340,-0.306843051,0.551829161,0.557072028,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.888888624,0.444444312,0.331816596,0.557072028,51337.051930255453044,100663006.678496375679970,5,1
24570.459999999999127,99.430000000000007,NM,1.305E+11,Webb Gap,CLOSED BASIN,0.63534403,-0.017602819,0.938535482,-0.587088995,1.459731121062340,-1.00402812,0.446650319,0.519441214,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.85125781,0.425628905,0.331816596,0.519441214,52711.919953158459975,99404372.854124099016190,5,1
13047.139999999999418,52.800000000000004,NM,1.305E+11,Rock Springs Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,1.989198445904210,1.459731121062340,2.595965304562680,1.040549521659470,0.731926061,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,1.063742657161050,0.531871329,0.331816596,0.731926061,38832.905337396172399,52784132.603085778653622,5,1
8697.670000000000073,35.200000000000003,NM,1.305E+11,1.305E+11,CLOSED BASIN,0.63534403,-0.017602819,0.938535482,-0.795435455,1.459731121062340,-1.010912986,0.422647953,0.510853664,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.84267026,0.42133513,0.331816596,0.510853664,30640.568642266058305,35184164.416570268571377,4,1
11736.840000000000146,47.500000000000000,NM,1.305E+11,Condron Army Airfield,1.305E+11,0.63534403,-0.017602819,0.938535482,-0.782016662,1.459731121062340,-0.865446669,0.436452196,0.515792537,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.847609133,0.423804566,0.331816596,0.515792537,60369.084389980715059,47479737.530568018555641,4,1
22390.860000000000582,90.609999999999999,NM,1.305E+11,Glendale Canyon,CLOSED BASIN,0.63534403,-0.017602819,0.938535482,2.746444059386310,1.459731121062340,-0.155763309,0.89307694,0.679163423,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,1.010980018823310,0.505490009,0.331816596,0.679163423,52055.812458647444146,90584241.451028272509575,5,1
11588.110000000000582,46.899999999999999,NM,1.305E+11,1.305E+11,1.305E+11,0.63534403,-0.017602819,0.938535482,-0.793560708,1.459731121062340,-0.951466518,0.427883524,0.512726843,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.844543439,0.42227172,0.331816596,0.512726843,44332.844690293968597,46876153.324158735573292,4,1
21148.619999999998981,85.590000000000003,NM,1.305E+11,Black Prince Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,0.406832852,1.459731121062340,-0.395232927,0.609837549,0.577826229,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.909642825,0.454821412,0.331816596,0.577826229,45054.256709282053635,85560052.230567649006844,5,1
9382.350000000000364,37.969999999999999,NM,1.305E+11,Bear Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,3.650596846762980,1.459731121062340,-0.77731392,0.942175774,0.696729969,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,1.028546565443130,0.514273283,0.331816596,0.696729969,36610.886669727340632,37957052.668323732912540,5,1
92930.520000000004075,376.079999999999984,NM,1.305E+11,Parker Lake,CLOSED BASIN,0.63534403,-0.017602819,0.938535482,-0.278009038,1.459731121062340,-0.592580662,0.516172668,0.544314872,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.876131468,0.438065734,0.331816596,0.544314872,132432.995684187946608,375937687.417421579360962,5,1
11297.979999999999563,45.719999999999999,NM,1.305E+11,White Rock Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,0.767903163,1.459731121062340,-0.565581649,0.636026723,0.587196173,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.919012769,0.459506385,0.331816596,0.587196173,48721.381035761252861,45708524.966361820697784,5,1
43498.550000000002910,176.030000000000001,NM,1.305E+11,Rhodes Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,1.381453076914030,1.459731121062340,-0.267139992,0.730222772,0.620897571,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.952714167,0.476357083,0.331816596,0.620897571,80412.595617393890279,175991377.245885789394379,5,1
17127.810000000001310,69.310000000000002,NM,1.305E+11,Headwaters Cottonwood Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,1.881828590903320,1.459731121062340,-0.681723825,0.751426917,0.628483975,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.960300571,0.480150286,0.331816596,0.628483975,43076.660376577965508,69301392.964381337165833,5,1
34746.029999999998836,140.610000000000014,NM,1.305E+11,Outlet Cottonwood Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,1.091604449599440,1.459731121062340,-0.142522369,0.70817418,0.613009041,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.944825637,0.472412818,0.331816596,0.613009041,70598.141511516791070,140575014.708429694175720,5,1
24443.180000000000291,98.920000000000002,NM,1.305E+11,Strawberry Peak-Ash Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,0.353262851,1.459731121062340,0.079452307,0.643939394,0.590027163,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.921843759,0.46092188,0.331816596,0.590027163,87557.393403538924758,98888646.913138523697853,5,1
20180.330000000001746,81.670000000000002,NM,1.305E+11,Sulphur Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,2.932720366986960,1.459731121062340,-1.146474777,0.830274605,0.656694047,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.988510643,0.494255321,0.331816596,0.656694047,48120.594950838785735,81649747.606873601675034,5,1
12363.960000000000946,50.039999999999999,NM,1.305E+11,Headwaters Hembrillo Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,2.778778739810470,1.459731121062340,-0.881656919,0.835354138,0.658511398,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.990327994,0.495163997,0.331816596,0.658511398,31956.837461868086393,50023698.503524340689182,5,1
10611.670000000000073,42.939999999999998,NM,1.305E+11,Lost Man Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,2.055550521116560,1.459731121062340,-1.226327007,0.724921506,0.619000887,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.950817483,0.475408742,0.331816596,0.619000887,40299.001327644211415,42932259.416900686919689,5,1
18397.110000000000582,74.450000000000003,NM,1.305E+11,San Andres Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,1.316925595364990,1.459731121062340,-0.83260262,0.675172349,0.601201669,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.933018265,0.466509132,0.331816596,0.601201669,47868.875967783358647,74428661.493140861392021,5,1
12446.510000000000218,50.370000000000005,NM,1.305E+11,Ash Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,2.080526883961670,1.459731121062340,-0.235401228,0.811489054,0.649972965,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.981789561,0.490894781,0.331816596,0.649972965,43274.876895734152640,50353967.487026348710060,5,1
9969.610000000000582,40.350000000000001,NM,1.305E+11,Little San Nicolas Canyon,1.305E+11,0.63534403,-0.017602819,0.938535482,2.316239718099860,1.459731121062340,-0.610747232,0.806258889,0.64810172,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.979918316,0.489959158,0.331816596,0.64810172,49608.147567901869479,40332675.577204927802086,5,1
206817.820000000006985,836.960000000000036,NM,1.305E+11,Antelope Tank,CLOSED BASIN,0.63534403,-0.017602819,0.938535482,-0.738671286,1.459731121062340,-0.922591935,0.436494373,0.515807627,-0.804848842,0.323617309,-0.783866331,-1.17205496,-0.398970213,-0.46579621,0.331816596,0.847624223,0.423812111,0.331816596,0.515807627,184387.865018272044836,836567230.949462532997131,4,1
32675.720000000001164,132.229999999999990,NM,1.504E+11,Coyote Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,-0.251050677,1.201235297329380,-0.689700311,-0.023677402,0.351167686,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.155445059174120,0.57772253,0.804277373,0.351167686,68923.079756960112718,132416247.676054045557976,3,5
39458.580000000001746,159.680000000000007,NM,1.504E+11,O Bar O Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,-0.030815624,1.201235297329380,-0.613748115,0.007499421,0.362322109,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.166599481587860,0.583299741,0.804277373,0.362322109,85299.836428851907840,159920881.722761839628220,3,5
22024.369999999998981,89.129999999999995,NM,1.504E+11,Houghton Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,0.327395969,1.201235297329380,-0.343424008,0.070615974,0.384903906,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.189181278303300,0.594590639,0.804277373,0.384903906,55093.346385673139594,89256421.585947424173355,3,5
38263.770000000004075,154.849999999999994,NM,1.504E+11,Mule Canyon-Beaver Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,0.567256078,1.201235297329380,-1.01918211,0.040459088,0.374114396,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.178391768638190,0.589195884,0.804277373,0.374114396,76212.119451200545882,155038168.455185413360596,3,5
26989.049999999999272,109.219999999999999,NM,1.504E+11,Hoyt Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.615524828170400,1.201235297329380,-1.137472052,0.260708093,0.452914933,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.257192305565170,0.628596153,0.804277373,0.452914933,75627.269048515066970,109334080.472601085901260,4,5
37952.910000000003492,153.590000000000003,NM,1.504E+11,Taylor Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.348810289030710,1.201235297329380,-1.223668923,0.223440518,0.439581366,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.243858738420250,0.621929369,0.804277373,0.439581366,84322.676496723826858,153755986.609281420707703,4,5
26631.310000000001310,107.769999999999996,NM,1.504E+11,Indian Creek-Beaver Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,1.364071353398750,1.201235297329380,-0.458963759,0.177383343,0.423103061,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.227380434069480,0.613690217,0.804277373,0.423103061,68765.599768534142640,107909918.980794966220856,4,5
20884.150000000001455,84.519999999999996,NM,1.504E+11,Headwaters Diamond Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,3.638267147536420,1.201235297329380,-0.579223007,0.422862546,0.510930441,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.315207813964850,0.657603907,0.804277373,0.510930441,50298.974919005944685,84600284.897501155734062,4,5
25574.709999999999127,103.500000000000000,NM,1.504E+11,South Diamond Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,3.023773240083220,1.201235297329380,-1.082612391,0.311236776,0.47099305,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.275270422930800,0.637635211,0.804277373,0.47099305,62282.392590084695257,103609237.350586339831352,4,5
24858.279999999998836,100.600000000000009,NM,1.504E+11,Outlet Diamond Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.351553001320630,1.201235297329380,-1.282166607,0.218804198,0.437922586,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.242199958988700,0.621099979,0.804277373,0.437922586,93673.122566081248806,100716310.001206040382385,4,5
30838.139999999999418,124.799999999999997,NM,1.504E+11,Burnt Corral Canyon-East Fork Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,1.037555767725330,1.201235297329380,-0.955899283,0.098674995,0.394942843,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.199220215435510,0.599610108,0.804277373,0.394942843,52891.659705642385234,124964743.859096243977547,4,5
26558.400000000001455,107.480000000000004,NM,1.504E+11,T Bar Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,0.113803369,1.201235297329380,-1.363998289,-0.03966019,0.345449376,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.149726748620050,0.574863374,0.804277373,0.345449376,44691.306938098314276,107662491.207991242408752,3,5
25227.389999999999418,102.090000000000003,NM,1.504E+11,Gilita Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,1.387472812897510,1.201235297329380,0.049095642,0.222958634,0.439408957,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.243686329971580,0.621843165,0.804277373,0.439408957,65746.156993987358874,102293663.642111703753471,4,5
31337.750000000000000,126.820000000000007,NM,1.504E+11,Snow Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,0.214593733,1.201235297329380,-0.721124252,0.026009926,0.368944784,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.173222157109070,0.586611079,0.804277373,0.368944784,62945.403766317474947,127052835.654898539185524,3,5
29967.450000000000728,121.269999999999996,NM,1.504E+11,Canyon Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,0.195945445,1.201235297329380,-1.33966815,-0.028369974,0.349488781,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.153766154181520,0.576883077,0.804277373,0.349488781,64699.152801166608697,121470961.649127110838890,3,5
32430.549999999999272,131.240000000000009,NM,1.504E+11,Clayton Creek-Middle Fork Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.117880382881110,1.201235297329380,-0.304491272,0.275176768,0.458091525,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.262368898030100,0.631184449,0.804277373,0.458091525,73043.114615164362476,131479616.929644063115120,4,5
21855.090000000000146,88.439999999999998,NM,1.504E+11,Indian Creek Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,0.942205547,1.201235297329380,-1.241751412,0.063794384,0.382463282,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.186740654572110,0.593370327,0.804277373,0.382463282,52259.321053494139051,88578358.203185230493546,3,5
21393.529999999998836,86.579999999999998,NM,1.504E+11,Clear Creek-Middle Fork Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.617707785656490,1.201235297329380,-0.589134007,0.307302824,0.469585563,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.273862936149470,0.636931468,0.804277373,0.469585563,51226.426701309428609,86719844.951338574290276,4,5
29939.450000000000728,121.159999999999997,NM,1.504E+11,Big Bear Canyon-Middle Fork Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.529316119720780,1.201235297329380,-1.61136652,0.210960442,0.435116253,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.239393625386090,0.619696813,0.804277373,0.435116253,73660.805290578355198,121340377.370056301355362,4,5
13953.540000000000873,56.469999999999999,NM,1.504E+11,White Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.476358485345640,1.201235297329380,0.34158134,0.370084154,0.492047425,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.296324797226310,0.648162399,0.804277373,0.492047425,42252.486072380204860,56572380.763372287154198,4,5
23171.680000000000291,93.769999999999996,NM,1.504E+11,Headwaters West Fork Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.398250265520820,1.201235297329380,-0.607945214,0.281043357,0.460190469,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.264467842187780,0.632233921,0.804277373,0.460190469,46262.316537873295601,93947603.194923177361488,4,5
26769.959999999999127,108.329999999999998,NM,1.504E+11,Little Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,3.378895401189240,1.201235297329380,0.340888474,0.471480557,0.52832496,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.332602332340690,0.666301166,0.804277373,0.52832496,60342.918987908728013,108503911.526228487491608,5,5
39985.709999999999127,161.819999999999993,NM,1.504E+11,Outlet West Fork Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,3.517629206211050,1.201235297329380,-0.552840616,0.411531552,0.506876446,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.311153818715960,0.655576909,0.804277373,0.506876446,99085.501432499004295,162075895.748660445213318,4,5
13520.920000000000073,54.719999999999999,NM,1.504E+11,Tom Moore Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.073762820712100,1.201235297329380,-1.221162761,0.192734029,0.428595219,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.232872591716020,0.616436296,0.804277373,0.428595219,41408.696533937778440,54784913.918226502835751,4,5
21611.180000000000291,87.460000000000008,NM,1.504E+11,Headwaters Black Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,3.573760796946840,1.201235297329380,-1.33156098,0.352018496,0.485583906,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.289861278675050,0.644930639,0.804277373,0.485583906,48545.185886101018696,87546729.643814250826836,4,5
15152.010000000000218,61.320000000000000,NM,1.504E+11,Apache Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.321710049137210,1.201235297329380,-0.495129608,0.281975363,0.460523922,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.264801294652930,0.632400647,0.804277373,0.460523922,45628.306150487667765,61395895.220869205892086,4,5
34944.520000000004075,141.420000000000016,NM,1.504E+11,Outlet Black Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,3.343438944936990,1.201235297329380,-1.291827105,0.329486398,0.477522387,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.281799759911980,0.64089988,0.804277373,0.477522387,83635.870796171890106,141582296.285955995321274,4,5
19071.830000000001746,77.180000000000007,NM,1.504E+11,SA Canyon-East Fork Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.537427389447350,1.201235297329380,-0.92158947,0.270176988,0.456302707,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.260580080073120,0.63029004,0.804277373,0.456302707,62430.716928370231471,77285244.896075159311295,4,5
15144.880000000001019,61.289999999999999,NM,1.504E+11,Rocky Canyon,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.846922634136760,1.201235297329380,-2.246666269,0.19296292,0.428677112,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.232954484252600,0.616477242,0.804277373,0.428677112,54883.881792828899052,61363448.149512499570847,4,5
29716.549999999999272,120.260000000000005,NM,1.504E+11,Skates Canyon-Sapillo Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.468839313728200,1.201235297329380,-1.413175474,0.220914676,0.438677672,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.242955044243080,0.621477522,0.804277373,0.438677672,64669.058758869934536,120406200.595291197299957,4,5
23355.159999999999854,94.519999999999996,NM,1.504E+11,Lake Roberts-Sapillo Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.878424582260320,1.201235297329380,-0.693497828,0.327788673,0.476914976,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.281192349109740,0.640596175,0.804277373,0.476914976,57198.813775282338611,94642745.157646998763084,4,5
16743.760000000002037,67.760000000000005,NM,1.504E+11,Copperas Creek-Sapillo Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.439377150059250,1.201235297329380,-1.733770467,0.190503891,0.427797322,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.232074694659570,0.616037347,0.804277373,0.427797322,47824.097332315970561,67854184.062270253896713,4,5
25628.180000000000291,103.710000000000008,NM,1.504E+11,Sheep Corral Canyon-Sapillo Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,2.727741004038280,1.201235297329380,0.002913852,0.369715754,0.491915619,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.296192991417200,0.648096496,0.804277373,0.491915619,52380.999953323705995,103867945.896899387240410,4,5
26511.690000000002328,107.290000000000006,NM,1.504E+11,Sycamore Canyon-Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,4.190815431692100,1.201235297329380,-0.72344866,0.472784031,0.528791315,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.333068688160100,0.666534344,0.804277373,0.528791315,57089.858368394263380,107449468.981601879000664,5,5
25230.040000000000873,102.100000000000009,NM,1.504E+11,Hells Canyon-Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,4.005032898552450,1.201235297329380,-0.612304536,0.461294726,0.52468068,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.328958052837850,0.664479026,0.804277373,0.52468068,50142.836331032580347,102267792.150926142930984,5,5
32955.440000000002328,133.370000000000005,NM,1.504E+11,Turkey Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,5.427923572450560,1.201235297329380,-0.951013176,0.592613111,0.571663681,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.375941053848090,0.687970527,0.804277373,0.571663681,62879.562336306880752,133597717.331797763705254,5,5
34690.790000000000873,140.390000000000015,NM,1.504E+11,Upper Mogollon Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,5.223193037330690,1.201235297329380,-1.185980674,0.549738085,0.556323884,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.360601256765280,0.680300628,0.804277373,0.556323884,72308.093117484735558,140659172.800601005554199,5,5
25221.950000000000728,102.070000000000007,NM,1.504E+11,Middle Mogollon Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,4.040419062021170,1.201235297329380,-1.646889891,0.377822172,0.494815927,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.299093299760030,0.64954665,0.804277373,0.494815927,61723.038340913466527,102276696.952218562364578,4,5
19593.409999999999854,79.290000000000006,NM,1.504E+11,Lower Mogollon Creek,1.504E+11,-0.710356515,-0.403212306,-1.161980525,3.383833577043300,1.201235297329380,-2.412801912,0.239274612,0.445246477,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.249523849597360,0.624761925,0.804277373,0.445246477,52029.658318588291877,79444047.396009206771851,4,5
25547.220000000001164,103.390000000000001,NM,1.504E+11,Shelley Canyon-Gila River,1.504E+11,-0.710356515,-0.403212306,-1.161980525,4.493421121107350,1.201235297329380,-0.860302979,0.495232324,0.53682285,0.569837316,1.023553516205640,0.090530741,0.071122746,2.169135792346670,0.956140971,0.804277373,1.341100223176020,0.670550112,0.804277373,0.53682285,56813.534887176989287,103569569.546563923358917,5,5
38336.529999999998836,155.140000000000015,NM,1.504E+11,Upper Bear Creek,1.504E+11,-0.699928333,-0.403212306,-1.161980525,1.921540994889720,0.025782324,-2.328870203,-0.268717617,0.263497368,-0.245363987,0.154893177,0.254053803,0.821242756,-0.34761163,0.11081842,0.523405788,0.786903156,0.393451578,0.523405788,0.263497368,59678.268280045755091,155375878.021069794893265,2,4
28789.100000000002183,116.510000000000005,NM,1.504E+11,Middle Bear Creek,1.504E+11,-0.699928333,-0.403212306,-1.161980525,1.869929273259370,0.025782324,-1.531084684,-0.207084959,0.285548257,-0.245363987,0.154893177,0.254053803,0.821242756,-0.34761163,0.11081842,0.523405788,0.808954046,0.404477023,0.523405788,0.285548257,66819.472345794900320,116696530.406507745385170,3,4
36786.239999999997963,148.870000000000005,NM,1.504E+11,Lower Bear Creek,1.504E+11,-0.699928333,-0.403212306,-1.161980525,1.966871215385660,0.025782324,-1.954225584,-0.23195444,0.276650472,-0.245363987,0.154893177,0.254053803,0.821242756,-0.34761163,0.11081842,0.523405788,0.80005626,0.40002813,0.523405788,0.276650472,91974.214234260914964,149133144.999080836772919,2,4
26681.069999999999709,107.969999999999999,NM,1.504E+11,Headwaters Buckhorn Creek,1.504E+11,-0.699928333,-0.403212306,-1.161980525,-0.176550677,0.025782324,-0.486814753,-0.348862619,0.234823144,-0.245363987,0.154893177,0.254053803,0.821242756,-0.34761163,0.11081842,0.523405788,0.758228932,0.379114466,0.523405788,0.234823144,48664.544780311109207,108238798.697711676359177,2,4
23895.490000000001601,96.700000000000003,NM,1.504E+11,Outlet Buckhorn Creek,1.504E+11,-0.699928333,-0.403212306,-1.161980525,0.323785594,0.025782324,-0.495474641,-0.293351372,0.25468392,-0.245363987,0.154893177,0.254053803,0.821242756,-0.34761163,0.11081842,0.523405788,0.778089708,0.389044854,0.523405788,0.25468392,60400.636060900636949,96927379.015784785151482,2,4
25975.520000000000437,105.120000000000005,NM,1.504E+11,Sacaton Creek,1.504E+11,-0.699928333,-0.403212306,-1.161980525,1.385833654184620,0.025782324,-2.405885776,-0.335446842,0.239623032,-0.245363987,0.154893177,0.254053803,0.821242756,-0.34761163,0.11081842,0.523405788,0.76302882,0.38151441,0.523405788,0.239623032,60759.451579707652854,105343965.950621217489243,2,4
31664.750000000000000,128.140000000000015,NM,1.504E+11,Headwaters Duck Creek,1.504E+11,-0.699928333,-0.403212306,-1.161980525,-0.052110025,0.025782324,-0.8474048,-0.365353713,0.228922972,-0.245363987,0.154893177,0.254053803,0.821242756,-0.34761163,0.11081842,0.523405788,0.75232876,0.37616438,0.523405788,0.228922972,68729.629047987094964,128431014.112906917929649,2,4
