AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,PctSlowInfsH12,cti_mean,aspect_sh3_mean,geomorph_sh3_std,HLI_rev,HydroSumW,HydroCompositeStd,PctChange_Bio18_MEAN,PctChg_Bio14_MEAN,MeanDifSMCH12,Back_rcp45_rev,Diff_bio9_rev,Diff_bio5_rev,MeanDifETH12_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
14600.280000000000655,59.090000000000003,NM,1.502E+11,Heffner Tank-Carrizo Wash,1.502E+11,-0.495287981,-0.296673691,0.183286563,-0.243352557,-0.641724467,-0.240848502,0.319657546,1.516240833256830,-0.604118084,-0.227839692,0.081624392,0.040652462,0.955518028,0.425397885,0.228725785,0.416678939,0.736336485,0.368168243,0.416678939,0.319657546,38976.368424589192728,59216116.100532986223698,2,4
34882.699999999997090,141.170000000000016,NM,1.502E+11,Red Flat Wash-Carrizo Wash,1.502E+11,-0.807120965,0.007700808,-0.068488789,-0.114472247,0.074468268,-0.174962462,0.331450443,1.710954884512930,-0.372792782,-0.298625658,0.137047545,0.092249097,1.306445399953830,0.477329492,0.309835793,0.432978803,0.764429247,0.382214623,0.432978803,0.331450443,71125.322926388034830,141492952.971203684806824,2,4
27504.340000000000146,111.310000000000002,NM,1.502E+11,Salazar Canyon-Carrizo Wash,1.502E+11,-0.466952404,-0.077284835,0.152320386,0.042989637,0.029946777,-0.058005345,0.352384518,1.828787928364520,0.206682681,-0.298802061,-0.112131816,0.143434987,1.094625842396830,0.584312546,0.390307186,0.449150331,0.801534849,0.400767424,0.449150331,0.352384518,50700.115740089771862,111580265.126599237322807,3,5
23450.459999999999127,94.900000000000006,"AZ,NM",1.502E+11,Twentytwo Draw,1.502E+11,-0.722046821,-0.342454334,0.627561626,0.193670136,-0.395536937,-0.067287756,0.350723065,1.585334279688610,-0.544203124,-0.2801395,-0.390650607,-0.000703191,0.689404346,0.503418748,0.173682991,0.405617542,0.756340607,0.378170304,0.405617542,0.350723065,65520.425257326343853,95115887.839395284652710,3,4
7389.779999999999745,29.910000000000000,"AZ,NM",1.502E+11,Little Blanco Canyon,1.502E+11,-1.419782279,-0.147354628,0.081705544,-0.352857016,0.007582556,-0.368877365,0.296741747,1.791829092961620,-0.487519261,-0.315637743,-0.720455962,-0.019766137,0.69501469,0.451480531,0.140710937,0.398991479,0.695733227,0.347866613,0.398991479,0.296741747,29680.543378135538660,29969011.045847132802010,1,4
20089.770000000000437,81.299999999999997,NM,1.502E+11,Muerto Canyon,1.502E+11,1.304561602172340,-0.426745346,0.014999177,0.422206906,-1.164569628,0.158316265,0.391103775,0.291032007,-0.630305058,-0.344114885,0.22659417,-0.621314698,-1.22920274,1.233350864703570,0.123888019,0.395610747,0.786714521,0.393357261,0.395610747,0.391103775,41806.532104976780829,81417872.069116055965424,4,4
19195.729999999999563,77.680000000000007,NM,1.502E+11,Togeye Canyon,1.502E+11,1.329266754550060,-0.606463003,0.062059454,-0.108012078,-0.295069392,0.004270023,0.363531143,0.25554361,-0.910154721,-0.345508113,0.287595022,-0.524109673,-0.977963895,0.931895351,0.028680555,0.376477859,0.740009002,0.370004501,0.376477859,0.363531143,51607.043296542171447,77806380.195039942860603,3,3
35448.290000000000873,143.450000000000017,NM,1.502E+11,Cebolla Creek,1.502E+11,0.739690176,-0.681490674,-0.015487714,-0.041013396,-0.389963178,-0.115898245,0.342022307,0.235864966,-0.830870414,-0.367708385,0.181699844,-0.720001003,-1.67643726,1.140826188570560,0.026287168,0.375996884,0.718019191,0.359009595,0.375996884,0.342022307,72690.939004739382653,143687756.537694990634918,2,3
42805.779999999998836,173.229999999999990,NM,1.502E+11,Upper Rio Nutria,1.502E+11,-0.867989982,-0.597910076,0.786511296,-0.323512084,0.109556648,-0.265750386,0.315200375,0.226803052,-0.583912289,-0.200612405,0.344431028,-0.689098191,-1.120320738,1.465362137025430,0.234106412,0.41776023,0.732960605,0.366480302,0.41776023,0.315200375,70817.097321437104256,173515072.813199728727341,2,4
15544.950000000000728,62.910000000000004,NM,1.502E+11,Stinking Spring,1.502E+11,0.995940027,-0.761799621,0.757965918,-0.434918489,-0.033882893,-0.05022924,0.353776357,-0.066791987,-1.060874349,-0.344761705,-0.080810707,-0.626212522,-0.950622342,1.133854503048830,-0.035634126,0.363553183,0.71732954,0.35866477,0.363553183,0.353776357,48766.290667631408724,63027012.360372416675091,3,3
